workbook_record_id,year,title,author_list,venue,engine,citation_count,h5_index,mean_citation,quartile,quality_signal_available,title_stage_decision,abstract_keyword_stage_decision,post_abstract_decision,quality_decision,survey_decision,nids_scope_decision,access_decision,selected_for_detailed_review,retained_for_taxonomy_mapping,taxonomy_mapping_status,included_in_final_primary_corpus,source_sheet
3298,2025,dimensionality reduction with deep learning classification for botnet detection in the internet of things,abbasi f.; naderan m.; alavi s.e.,expert systems with applications,scopus,1,118,inf,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3299,2025,multi-strategy enhanced marine predator algorithm: performance investigation and application in intrusion detection,wang z.; zhang y.; yu j.; gao y.; zhao g.; houssein e.h.; zhong r.,journal of big data,scopus,0,,,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3300,2025,detecting unknown intrusions from large heterogeneous data through ensemble learning,jemili f.; jouini k.; korbaa o.,intelligent systems with applications,scopus,0,,,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3301,2025,efficient training: federated learning cost analysis,teixeira r.; almeida l.; antunes m.; gomes d.; aguiar r.l.,big data research,scopus,1,,inf,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3305,2025,analysis of machine learning-based approaches for securing the internet of things in the smart industry: a multivocal state of knowledge review,reyes-acosta r.; dominguez-baez c.; mendoza-gonzalez r.; vargas martin m.,international journal of information security,scopus,1,,inf,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3306,2025,machine learning-based attack detection for the internet of things,bikila d.d.; čapek j.,future generation computer systems,scopus,3,115,inf,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3307,2025,quids: a quantum support vector machine-based intrusion detection system for iot networks,kumar r.; swarnkar m.,journal of network and computer applications,scopus,1,96,inf,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3309,2025,a semi-supervised soft prototype-based autonomous fuzzy ensemble system for network intrusion detection,gu x.; howells g.; yuan h.,applied soft computing journal,scopus,0,103,,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3311,2025,transformer or autoencoder? who is the ultimate adversary for attack detectors?,laudanna s.; di sorbo a.; vinod p.; visaggio c.a.; canfora g.,international journal of information security,scopus,1,,inf,Q1,quartile,maybe_include,include,include,not_reviewed_at_this_stage,not_survey,nids,not_reviewed_at_this_stage,yes,yes,selected_for_taxonomy_mapping_final_corpus,yes,journals
3313,2025,enhancing unsupervised anomaly-based cyberattacks detection in smart homes through hyperparameter optimization,iturbe-araya j.i.; rifà-pous h.,international journal of information security,scopus,2,,inf,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3315,2025,a hybrid machine learning model for intrusion detection in wireless sensor networks leveraging data balancing and dimensionality reduction,talukder m.a.; khalid m.; sultana n.,scientific reports,scopus,1,,inf,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3317,2025,an extensive review of machine learning and deep learning techniques on network intrusion detection for iot,walling s.; lodh s.,transactions on emerging telecommunications technologies,scopus,0,,,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3320,2025,a hybrid model for detecting intrusions using stacked autoencoders and extreme gradient boosting,m.v. h.v.; t. j.,computers and security,scopus,0,,,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3322,2025,flow timeout matters: investigating the impact of active and idle timeouts on the performance of machine learning models in detecting security threats,janati idrissi m.; alami h.; el mahdaouy a.; bouayad a.; yartaoui z.; berrada i.,future generation computer systems,scopus,1,115,inf,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3323,2025,mindpres: a hybrid prototype system for comprehensive data protection in the user layer of the mobile cloud,ogwara n.o.; petrova k.; yang m.l.; macdonell s.g.,sensors,scopus,0,126,,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3324,2025,just a little human intelligence feedback! unsupervised learning assisted supervised learning data poisoning based backdoor removal,luo t.; peng h.; fu a.; yang w.; pang l.; al-sarawi s.f.; abbott d.; gao y.,computer communications,scopus,1,59,inf,Q1,h5-index+quartile,maybe_include,include,include,not_reviewed_at_this_stage,not_survey,nids,not_reviewed_at_this_stage,yes,yes,selected_for_taxonomy_mapping_final_corpus,yes,journals
3326,2025,effects of feature selection and normalization on network intrusion detection,umar m.a.; chen z.; shuaib k.; liu y.,data science and management,scopus,52,,inf,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3327,2025,computationally efficient deep federated learning with optimized feature selection for iot botnet attack detection,danquah l.k.g.; appiah s.y.; mantey v.a.; danlard i.; akowuah e.k.,intelligent systems with applications,scopus,1,,inf,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3328,2025,enhancing can security with ml-based ids: strategies and efficacies against adversarial attacks,lin y.-d.; chan w.-h.; lai y.-c.; yu c.-m.; wu y.-s.; lee w.-b.,computers and security,scopus,2,,inf,Q1,quartile,include,not_reviewed_at_this_stage,include,not_reviewed_at_this_stage,not_survey,nids,not_reviewed_at_this_stage,yes,yes,selected_for_taxonomy_mapping_final_corpus,yes,journals
3329,2025,assessing the detection of lateral movement through unsupervised learning techniques,smiliotopoulos c.; kambourakis g.; kolias c.; gritzalis s.,computers and security,scopus,0,,,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3330,2025,enhancing network threat detection with random forest-based nids and permutation feature importance,abdelaziz m.t.; radwan a.; mamdouh h.; saad a.s.; abuzaid a.s.; abdelhakeem a.a.; zakzouk s.; moussa k.; darweesh m.s.,journal of network and systems management,scopus,4,,inf,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3331,2025,angus: efficient active learning strategies for provenance based intrusion detection,wu l.; xie y.; li j.; feng d.; liang j.; wu y.,cybersecurity,scopus,0,,,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3334,2025,dual replay memory reinforcement learning framework for minority attack detection,sharma a.; singh m.,engineering applications of artificial intelligence,scopus,0,65,,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3335,2025,securing the 6g–iot environment: a framework for enhancing transparency in artificial intelligence decision-making through explainable artificial intelligence †,kaur n.; gupta l.,sensors,scopus,1,126,inf,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3336,2025,a hybrid learning technique for intrusion detection system for smart grid,hamdi n.,sustainable computing: informatics and systems,scopus,1,28,inf,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3341,2025,detecting attacks on the internet of things network in the computing fog layer with an embedded learning approach based on clustering and blockchain,babaei goushlavandani a.; bayat p.; ekbatanifard g.,cluster computing,scopus,0,,,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3346,2025,consensus hybrid ensemble machine learning for intrusion detection with explainable ai,ahmed u.; jiangbin z.; khan s.; sadiq m.t.,journal of network and computer applications,scopus,0,96,,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3350,2025,simulation of multi-stage attack and defense mechanisms in smart grids,sen ö.; ivanov b.; kloos c.; zöll c.; lutat p.; henze m.; ulbig a.; andres m.,international journal of critical infrastructure protection,scopus,1,25,inf,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3351,2025,advancements in securing federated learning with ids: a comprehensive review of neural networks and feature engineering techniques for malicious client detection,latif n.; ma w.; ahmad h.b.,artificial intelligence review,scopus,0,,,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3352,2025,a smart model integrating lstm and xgboost for improving iot-enabled smart cities security,hazman c.; guezzaz a.; benkirane s.; azrour m.,cluster computing,scopus,0,,,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3353,2025,enhancing cyber threat detection with an improved artificial neural network model,oyinloye t.s.; arowolo m.o.; prasad r.,data science and management,scopus,6,,inf,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3355,2025,fedkd-ids: a robust intrusion detection system using knowledge distillation-based semi-supervised federated learning and anti-poisoning attack mechanism,quyen n.h.; duy p.t.; nguyen n.t.; khoa n.h.; pham v.-h.,information fusion,scopus,3,82,inf,Q1,h5-index+quartile,include,not_reviewed_at_this_stage,include,not_reviewed_at_this_stage,not_survey,nids,not_reviewed_at_this_stage,yes,yes,selected_for_taxonomy_mapping_final_corpus,yes,journals
3357,2025,intrusion detection in smart grids using artificial intelligence-based ensemble modelling,alsirhani a.; tariq n.; humayun m.; naif alwakid g.; sanaullah h.,cluster computing,scopus,0,,,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3358,2025,nfiot-gate-dtl ids: genetic algorithm-tuned ensemble of deep transfer learning for netflow-based intrusion detection system for internet of things,li j.; chen h.; othman m.s.; salim n.; yusuf l.m.; kumaran s.r.,engineering applications of artificial intelligence,scopus,0,65,,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3359,2025,trust my ids: an explainable ai integrated deep learning-based transparent threat detection system for industrial networks,shoukat s.; gao t.; javeed d.; saeed m.s.; adil m.,computers and security,scopus,5,,inf,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3360,2025,generative adversarial networks to detect intrusion and anomaly in ip flow-based networks,"da silva ruffo v.g.; lent d.m.b.; carvalho l.f.; lloret j.; proença m.l., jr.",future generation computer systems,scopus,2,115,inf,Q1,h5-index+quartile,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3361,2025,enhancing network security: an intrusion detection system using residual network-based convolutional neural network,farhan s.; mubashir j.; haq y.u.; mahmood t.; rehman a.,cluster computing,scopus,0,,,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3363,2025,design of advanced intrusion detection in cybersecurity using ensemble of deep learning models with an improved beluga whale optimization algorithm,alhayan f.; alruwais n.; alamgeer m.; alashjaee a.m.; abdullah m.; khadidos a.o.; alallah f.s.; alshareef a.,aej - alexandria engineering journal,scopus,0,62,,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3364,2025,enabling semi-supervised learning in intrusion detection systems,sarantos p.; violos j.; leivadeas a.,journal of parallel and distributed computing,scopus,1,46,inf,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3365,2025,an intrusion detection system over the iot data streams using explainable artificial intelligence (xai),alabbadi a.; bajaber f.,sensors,scopus,0,126,,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3366,2025,multi-agent reinforcement learning for cybersecurity: classification and survey,finistrella s.; mariani s.; zambonelli f.,intelligent systems with applications,scopus,1,,inf,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3368,2025,a two-tier optimization strategy for feature selection in robust adversarial attack mitigation on internet of things network security,prasad k.s.; udayakumar p.; laxmi lydia e.; ahmed m.a.; ishak m.k.; karim f.k.; mostafa s.m.,scientific reports,scopus,2,,inf,Q1,quartile,include,not_reviewed_at_this_stage,include,not_reviewed_at_this_stage,not_survey,nids,not_reviewed_at_this_stage,yes,no,not_selected_for_taxonomy_mapping,no,journals
3369,2025,optimizing vehicle security: a multiclassification framework using deep transfer learning and metaheuristic-based genetic algorithm optimization,naeem h.; ullah f.; krejcar o.; li d.; vasan d.,international journal of critical infrastructure protection,scopus,0,25,,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3370,2025,embedded machine learning-based voltage fingerprinting for automotive cybersecurity,dini p.; zappavigna m.; soldaini e.; saponara s.,ieee access,scopus,0,164,-inf,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3372,2025,enhancing iot cyber attacks intrusion detection through gan-based data augmentation and hybrid deep learning models for mqtt network protocol cyber attacks,zeghida h.; boulaiche m.; chikh r.; bamhdi a.m.; barros a.l.b.; zeghida d.; patel a.,cluster computing,scopus,0,,,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3373,2025,a comparative analysis of machine learning techniques for detecting probing attack with shap algorithm,rabbi f.; ibne hossain n.u.; das s.,expert systems with applications,scopus,1,118,inf,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3375,2025,autonomous intrusion detection for iot: a decentralized and privacy preserving approach,holubenko v.; gaspar d.; leal r.; silva p.,international journal of information security,scopus,1,,inf,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3379,2025,marnet: an efficient two-stage intrusion detection model based on deep learning,wu j.; fu q.; wang l.,ieee access,scopus,0,164,,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3380,2025,fl-idpp: a federated learning based intrusion detection approach with privacy preservation,mazid a.; kirmani s.; manaullah; yadav m.,transactions on emerging telecommunications technologies,scopus,0,,,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3382,2025,enhancing uav network security: a human-in-the-loop and gan-based approach to intrusion detection,zeng q.; nait-abdesselam f.,ieee internet of things journal,scopus,0,122,,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3383,2025,gmcwae: a representation learning technique for network intrusion detection in iot,bian d.; liu j.,ieee internet of things journal,scopus,1,122,inf,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3384,2025,intrusion detection system model: a white-box decision tree with feature selection optimization,wong w.k.; juwono f.h.; eswaran s.; motelebi f.,neural computing and applications,scopus,0,,,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3398,2025,enhancing cloud security: a multi-factor authentication and adaptive cryptography approach using machine learning techniques,sasikumar k.; nagarajan s.,ieee open journal of the computer society,scopus,0,,,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3399,2025,em-auc: a novel algorithm for evaluating anomaly based network intrusion detection systems,bai k.z.; fossaceca j.m.,sensors,scopus,0,126,,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3405,2025,fecograph: label-aware federated graph contrastive learning for few-shot network intrusion detection,mao q.; lin x.; xu w.; qi y.; su x.; li g.; li j.,ieee transactions on information forensics and security,scopus,0,92,,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3406,2025,an in-depth comparative study of quantum-classical encoding methods for network intrusion detection,kadi a.; selamnia a.; houda z.a.e.; moudoud h.; brik b.; khoukhi l.,ieee open journal of the communications society,scopus,0,13,,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3408,2025,intrusion detection for wireless sensor network using particle swarm optimization based explainable ensemble machine learning approach,afnan birahim s.; paul a.; rahman f.; islam y.; roy t.; asif hasan m.; haque f.; chowdhury m.e.h.,ieee access,scopus,1,164,inf,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3411,2025,clustering-based intrusion detection system meets multi-critics generative adversarial networks,wang h.; kandah f.; mendis t.; medury l.,ieee internet of things journal,scopus,0,122,,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3413,2025,a deep learning ensemble approach for malware detection in internet of things utilizing explainable artificial intelligence,mittal s.; wazid m.; singh d.p.; das a.k.; hossain m.s.,engineering applications of artificial intelligence,scopus,2,65,inf,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3414,2025,a modified grey wolf optimizer with multi-solution crossover integration algorithm for feature selection,ihsan m.; din f.; zamli k.z.; ghadi y.y.; alahmadi t.j.; innab n.,journal of ambient intelligence and humanized computing,scopus,0,,,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3417,2025,a hybrid deep learning model for network intrusion detection system using seq2seq and convlstm-subnets,hariharan s.; annie jerusha y.; suganeshwari g.; syed ibrahim s.p.; tupakula u.; varadharajan v.,ieee access,scopus,0,164,,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3420,2025,a physics-based hyper parameter optimized federated multi-layered deep learning model for intrusion detection in iot networks,jitendra chandnani c.; agarwal v.; chetan kulkarni s.; aren a.; amali d.g.b.; srinivasan k.,ieee access,scopus,0,164,,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3421,2025,network intrusion detection for modern smart grids based on adaptive online incremental learning,lu q.; an k.; li j.; wang j.,ieee transactions on smart grid,scopus,0,130,,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3423,2025,reinforcement learning-based generative security framework for host intrusion detection,kim y.; hong s.-y.; park s.; kim h.k.,ieee access,scopus,0,164,,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3424,2025,st-iaoa-xgboost: an efficient data-balanced intrusion detection method for wsn,jiang l.; gu h.; xie l.; yang h.; na z.,ieee sensors journal,scopus,0,79,,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3426,2025,intelligent intrusion detection system against various attacks based on a hybrid deep learning algorithm,susilo b.; muis a.; sari r.f.,sensors,scopus,3,126,inf,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3427,2025,adapting to the evolution: enhancing intrusion detection through machine learning in the quic protocol era,kadi a.; khoukhi l.; viinikka j.; fabre p.-e.,ieee transactions on network and service management,scopus,0,50,,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3430,2025,intrusion detection and prevention system (idps) model for iiot environments using hybridized framework,srinivasan m.; senthilkumar n.c.,ieee access,scopus,0,164,,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3434,2025,"a modular ai-driven intrusion detection system for network traffic monitoring in industry 4.0, using nvidia morpheus and generative adversarial networks",chiriac b.-n.; anton f.-d.; ioniță a.-d.; vasilică b.-v.,sensors,scopus,1,126,inf,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
