workbook_record_id,year,title,author_list,venue,engine,citation_count,h5_index,mean_citation,quartile,quality_signal_available,title_stage_decision,abstract_keyword_stage_decision,post_abstract_decision,quality_decision,survey_decision,nids_scope_decision,access_decision,selected_for_detailed_review,retained_for_taxonomy_mapping,taxonomy_mapping_status,included_in_final_primary_corpus,source_sheet
3912,2024,artificial intelligence based intrusion detection systems using deep learning techniques,sebastian a.; al hajri h.,"international conference on electrical, electronics, information and communication technologies, iceeict",scopus,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
3915,2024,a comparative analysis of deep learning algorithms for intrusion detection in iot,sushant c.g.; ajay v.l.; sahay r.,"proceedings of the international conference on emerging techniques in computational intelligence, icetci",scopus,1,,1,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
3916,2024,impact of dataset balancing on machine learning-based intrusion detection systems,yusri m.i.; habaebi m.h.; gunawan t.s.; mansor h.; kartiwi m.; nur l.o.,"proceeding of the ieee international conference on smart instrumentation, measurement and applications, icsima",scopus,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
3919,2024,prediction of intrusion attacks using machine learning approach,saiganesh m.; eranki k.l.n.; koushik m.; preetham p.s.,"international conference on advanced computing and communication systems, icaccs",scopus,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
3920,2024,tutorial: federated learning × security for network monitoring,busnel y.; lavaur l.,"proceedings - ieee international conference on distributed computing systems workshops, icdcsw",scopus,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
3921,2024,an automated benchmarking framework for anomaly-based intrusion detection systems,nguyen h.-c.-t.; nguyen x.-h.; le k.-h.,"international conference on multimedia analysis and pattern recognition, mapr - proceedings",scopus,1,,1,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
3922,2024,network intrusion detection using weighted voting ensemble deep learning model,milosevic m.; ciric v.; milentijevic i.,"proceedings - international conference on electrical, electronic and computing engineering, icetran",scopus,1,,1,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
3924,2024,securing industrial iot networks using conv2d-attention approach with softmax classifier,bhola b.; raza a.; kumar r.,"ieee space, aerospace and defence conference, space",scopus,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
3928,2024,federated learning models for intrusion detection in industrial iot networks,prasad s.; sharma i.; rajendraprasad d.,"proceedings of international conference on circuit power and computing technologies, iccpct",scopus,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
3931,2024,intrusion detection systems using quantum-inspired density matrix encodings,huynh l.; hong j.b.; mian a.; suzuki h.; camtepe s.,"proceedings - annual ieee/ifip international conference on dependable systems and networks workshops, dsn-w",scopus,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
3941,2024,enhancing iot security through multilayer unsupervised learning and hybrid models,vetal a.; lekha j.; sweety,tqcebt - ieee international conference on trends in quantum computing and emerging business technologies,scopus,1,,1,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
3945,2024,enabling robust intrusion detection in network traffic through an integrated machine learning framework,thirumaraiselvi; sreyaniketha; rahul v.; tamilnilavan k.s.,"proceedings - international conference on image processing and capsule networks, icipcn",scopus,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
3946,2024,mix-cl: semi-supervised continual learning for network intrusion detection,tian b.; yu f.; yu h.; ren j.,"international conference on communications, information system and computer engineering (cisce)",scopus,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
3948,2024,detecting and mitigating sampling bias in cybersecurity with unlabeled data,thirumuruganathan s.; deniz f.; khalil i.; yu t.; nabeel m.; ouzzani m.,proceedings of the usenix security symposium,scopus,2,,2,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
3950,2024,a survey on network-based intrusion detection system using learning techniques,panchal r.k.; snehkunj r.; panchal v.v.,"proceedings - international conference on image processing and capsule networks, icipcn",scopus,3,,3,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
3952,2024,design and analysis of intrusion detection using deep learning models,modak a.; dehalwar v.,"proceedings of conecct - ieee international conference on electronics, computing and communication technologies",scopus,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
3958,2024,"evaluating the effectiveness of the catboost classifier in distinguishing benign traffic, ftp bruteforce and ssh bruteforce traffic",hajjouz a.; avksentieva e.,"international conference on signal and image processing, icsip",scopus,2,,2,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
3962,2024,senspy: an integrated network monitoring and anomaly detection system using machine learning,jnyanadeep b.; mittal n.; srivishnu p.n.; varshith y.; mohana; moharir m.; ashok kumar a.r.,"ieee space, aerospace and defence conference, space",scopus,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
3965,2024,safeguarding the smart home: heterogeneous federated deep learning for intrusion defense,shalan m.; li j.; bai y.,"proceedings - ieee intelligent mobile computing, mobilecloud",scopus,1,,1,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
3970,2024,unsupervised deep learning-based point cloud detection for railway foreign object intrusion,song h.; song x.; zhou m.; liu l.; dong h.,"ieee conference on industrial electronics and applications, iciea",scopus,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
3976,2024,enhancing network security: machine learning evaluation for intrusion detection in power load management system,li b.; zhong j.; wang s.; yu h.; guo q.; ren m.; chen k.,"international conference on information science, parallel and distributed systems, ispds",scopus,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
3978,2024,early detection with explainability of network attacks using deep learning,ahmad t.; truscan d.,"proceedings - ieee international conference on software testing, verification and validation workshops, icstw",scopus,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
3982,2024,quantum machine learning of bigdata set using randomized measurements,minu r.i.; nagarajan g.; jabez j.; yamini g.,"proceedings of international conference on circuit power and computing technologies, iccpct",scopus,2,,2,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
3984,2024,improving intrusion detection system by utilizing stacking based convolutional neural network ensemble classifier,pavan kumar s.; shriyans a.; rajkumar a.n.; hariharan s.; kanthimathi s.,"proceedings of conecct - ieee international conference on electronics, computing and communication technologies",scopus,1,,1,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
3986,2024,network intrusion detection system using machine learning algorithms,kumar s.; bhavana b.; shiblee s.; pranathi k.s.; bhargavi m.,"proceedings - international conference on inventive systems and control, icisc",scopus,1,,1,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
3987,2024,adaptive deep ensemble learning for robust network intrusion detection in industrial iot networks,muthu a.e.; balamurugan s.; prasad s.; rani a.p.; krishnan r.s.; rajkumar g.v.,"proceedings - international conference on inventive computing and informatics, icici",scopus,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
3988,2024,novel methods for smart grid intrusion detection system using feature selection based on improved gravitational search algorithm,li j.; lia d.; luo t.; zhou j.,"proceedings - international conference on automation, control and robotics engineering, cacre",scopus,1,,1,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
3992,2024,a study on anomaly-based intrusion detection systems employing supervised deep learning techniques,shaffi a.s.; chacko j.v.; eliyan g.; balaji s.,"proceedings - international conference on inventive systems and control, icisc",scopus,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
3994,2024,wrapper-based feature selection to improve the accuracy of intrusion detection system (ids),jupriyadi; budiman a.; hamidi e.a.z.; ahdan s.; negara r.m.,"proceeding of the international conference on wireless and telematics, icwt",scopus,1,,1,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
3997,2024,enhancing intrusion detection systems using machine learning classifiers on the cse-cic-ids2018 dataset,ibrahimi k.; jouhari m.; jakout z.,"proceedings - international conference on wireless networks and mobile communications, wincom",scopus,1,,1,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4000,2024,network intrusion detection scheme based on federated learning in heterogeneous network environments,zhu y.; li c.; wang y.,"ieee international conference on communications, circuits, and systems (icccas)",scopus,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4001,2024,you cannot escape me: detecting evasions of siem rules in enterprise networks,uetz r.; herzog m.; hackländer l.; schwarz s.; henze m.,proceedings of the usenix security symposium,scopus,5,,5,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4004,2024,utilizing ai and iot communication for smart environment system in intrusion and fire incident scenarios,bisht r.s.; al-farouni m.; dhabi m.d.; abdullah f.h.; abdtawfeeq t.h.; jaafar a.h.m.; mezaal a.a.,"international conference on advance computing and innovative technologies in engineering, icacite",scopus,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4006,2024,advancements of machine learning in malware and intrusion detections,gazeau v.; gupta k.; an m.k.,"proceedings of the ieee international conference on computer, information, and telecommunication systems, cits",scopus,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4007,2024,the study of feature engineering in machine learning and deep learning for network intrusion detection systems,ning s.; nguyen k.; bagchi s.; park y.,"silicon valley cybersecurity conference, svcc",scopus,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4010,2024,emerging trends in the application of machine learning in network intrusion detection systems,baba u.a.; joshua garba e.; ahmadu a.s.,"international conference on science, engineering and business for driving sustainable development goals, seb4sdg",scopus,1,,1,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4011,2024,using graph theory for improving machine learning-based detection of cyber attacks,zonneveld g.; principi l.; baldi m.,"ieee international conference on high performance switching and routing, hpsr",scopus,2,,2,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4013,2024,securenet: a pyspark-based approach to enhanced network intrusion detection using machine learning and feature engineering,reddy b.a.; reddy g.s.; lokesh k.; venugopalan m.,"international conference on intelligent technologies, conit",scopus,1,,1,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4016,2024,robust intrusion detection systems: evaluating classical and ensemble models with chi-square feature selection,rooshita k.; vyshnavi n.v.; chowdary n.r.s.; nair p.c.; sreekanth k.,"international conference on knowledge engineering and communication systems, ickecs",scopus,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4018,2024,loss-based decentralized federated learning for robust iot intrusion detection system,putra m.a.p.; utami n.w.; putra i.g.j.e.; karna n.; rahmawati t.; shiddiq r.w.; zainudin a.; sampedro g.a.r.,"proceedings of the ieee international conference on industry 4.0, artificial intelligence, and communications technology (iaict)",scopus,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4020,2024,leveraging explainable ai for actionable insights in iot intrusion detection,gyawali s.; huang j.; jiang y.,"annual system of systems engineering conference, sose",scopus,1,,1,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4021,2024,utilizing deep neural networks to improve intrusion detection system(ids),saad a.m.; meekay m.a.; el sayed m.s.,"international telecommunications conference, itc-egypt",scopus,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4024,2024,a data-driven solution for improving transferability of traffic flow feature selection,golchin p.; rafiee n.; kundel r.,"ifip networking conference, ifip networking",scopus,2,,2,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4032,2024,development of an attack detection module for vehicular ad-hoc networks,drenyovszki r.; johanyák z.c.,"saci - ieee international symposium on applied computational intelligence and informatics, proceedings",scopus,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4033,2024,feature distribution shift mitigation with contrastive pretraining for intrusion detection,wang w.; yang h.; meinel c.; ozkan h.y.; serna c.b.; mas-machuca c.,"ieee international conference on machine learning for communication and networking, icmlcn",scopus,1,,1,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4037,2024,autoencoder-based network intrusion detection on multiple datasets,ciric v.; milojkovic a.; milosevic m.,"ieee mediterranean electrotechnical conference, melecon",scopus,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4039,2024,comparative analysis of machine learning techniques for ddos intrusion detection in iot environments,chukwukelu g.; essien a.; salami a.i.; utuk e.,icsbt international conference on smart business technologies,scopus,1,,1,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4042,2024,enhancing cloud computing security through deep learning and attention mechanism intrusion detection systems,shukla s.; singh j.; ramya t.; rahul s.; mallick a.k.; pandey p.,"international conference on intelligent technologies, conit",scopus,2,,2,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4044,2024,securing the internet of things: exploring ensemble learning for attacks classification,kouekam m.; khennou f.,"proceedings - international conference on industrial engineering and artificial intelligence, ieai",scopus,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4045,2024,network intrusion detection system using random forest and gradient boosting machines,bharathi i.; makhija r.,"international conference on intelligent technologies, conit",scopus,1,,1,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4046,2024,improving transferability of network intrusion detection in a federated learning setup,ghosh s.; mohammad mahdee jameel a.s.; el gamal a.,"ieee international conference on machine learning for communication and networking, icmlcn",scopus,2,,2,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4048,2024,towards a federated intrusion detection system based on neuromorphic computing,lofù d.; sorino p.; di noia t.; di sciascio e.,"international conference on smart and sustainable technologies, splitech",scopus,2,,2,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4049,2024,optimal attacks classification in edge internet of things networks using deep learning algorithm,alla k.r.; thangarasu g.; kannan k.n.,"ieee symposium on industrial electronics and applications, isiea",scopus,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4051,2024,deep attention learning for extreme minority class intrusion detection in network traffic,ghamya k.; prema k.; kumar p.s.; reddy p.s.s.; reddy p.c.k.; naidu m.t.p.,"international conference on knowledge engineering and communication systems, ickecs",scopus,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4052,2024,the data recovery strategy on machine learning against false data injection attacks in power cyber physical systems,li q.; yang x.; xie x.; liu g.,measurement and control (united kingdom),scopus,2,,2,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4053,2024,machine learning for intrusion detection in vehicular ad-hoc networks (vanets): a survey,al-khulaidi n.a.; zahary a.t.; al-shargabi a.a.; hazaa m.a.s.,"international conference on emerging smart technologies and applications, esmarta",scopus,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4054,2024,sscl-ids: enhancing generalization of intrusion detection with self-supervised contrastive learning,golchin p.; rafiee n.; hajizadeh m.; khalil a.; kundel r.; steinmetz r.,"ifip networking conference, ifip networking",scopus,6,,6,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4055,2024,modeling poisoning attacks against machine learning components of intrusion detection systems,ichetovkin e.a.; kotenko i.v.,"international conference of young specialists on micro/nanotechnologies and electron devices, edm",scopus,0,,0,,none,include,not_reviewed_at_this_stage,include,fail,not_survey,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4056,2024,predictive modeling for network anomaly detection using machine learning,sivakumar g.; amsaveni k.; chandralekha r.; srirenganachiyar v.; vaitheki s.; marichamy p.,"international conference on sustainable computing and smart systems, icscss - proceedings",scopus,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4059,2024,ensemble diversity pruning on cybersecurity: optimizing intrusion detection systems,"lucas t.j.; passos l.a., jr.; rodrigues d.; jodas d.; papa j.p.; da costa k.a.p.; scherer r.","international conference on systems, signals, and image processing",scopus,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4061,2024,advancing intrusion detection with machine learning: insights from the unsw-nb15 dataset,kumar a.; guleria k.; chauhan r.; upadhyay d.,"ieee international conference on information technology, electronics and intelligent communication systems, iciteics",scopus,2,,2,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4062,2024,transfer learning approach for detecting keylogging attack on the internet of things,maz y.a.; anbar m.; manickam s.; abualhaj m.m.,"international conference on emerging smart technologies and applications, esmarta",scopus,2,,2,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4063,2024,network intrusion detection using k-nearest neighbors (knn) and recurrent neural networks (rnn),adebiyi m.o.; atanda o.g.; okeke c.; adebiyi a.a.; adebiyi a.a.,"international conference on science, engineering and business for driving sustainable development goals, seb4sdg",scopus,1,,1,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4064,2024,a network intrusion detection model for iot networks,obamiyi s.e.; adebusuyi a.d.; oguntimilehin a.; badeji-ajisafe b.; okebule t.; abiola o.b.; akinduyite c.o.; babalola g.o.; tope-oke a.m.,"international conference on science, engineering and business for driving sustainable development goals, seb4sdg",scopus,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4066,2024,privacy-preserving defense: intrusion detection in iot using federated learning,almeida l.; rodrigues p.; teixeira r.; antunes m.; aguiar r.l.,"ieee mediterranean electrotechnical conference, melecon",scopus,1,,1,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4068,2024,integrated computer network security system: intrusion detection and threat prediction using machine learning algorithms,utarbayeva m.; mukanova m.,"sist - ieee international conference on smart information systems and technologies, proceedings",scopus,1,,1,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4072,2024,exploring unsupervised one-class classifiers for lightweight intrusion detection in iot systems,golestani s.; makaroff d.,"proceedings - international conference on distributed computing in smart systems and the internet of things, dcoss-iot",scopus,2,,2,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
4073,2024,hdcban: hybrid neural network for network intrusion detection system,xie b.; xu m.; jin c.; cui f.; li z.; fan h.,"international conference on computer and communication systems, icccs",scopus,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
