workbook_record_id,year,title,author_list,venue,engine,citation_count,h5_index,mean_citation,quartile,quality_signal_available,title_stage_decision,abstract_keyword_stage_decision,post_abstract_decision,quality_decision,survey_decision,nids_scope_decision,access_decision,selected_for_detailed_review,retained_for_taxonomy_mapping,taxonomy_mapping_status,included_in_final_primary_corpus,source_sheet
2057,2023,"attitudes towards client-side scanning for csam, terrorism, drug trafficking, drug use and tax evasion in germany",l. geierhaas; f. otto; m. häring; m. smith,ieee symposium on security and privacy (sp),ieee,8,112,4,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2058,2024,an autonomous satellite collision avoidance and adversary evasion path planning algorithm for the space environment,c. mehlman; g. falco,american control conference (acc),ieee,1,47,1,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2065,2022,hide and seek on a budget,c. rose,ieee international symposium on information theory (isit),ieee,0,61,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2067,2024,a family of switching pursuit strategies for a multi-pursuer single-evader game,m. casini; a. garulli,ieee conference on decision and control (cdc),ieee,0,49,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2068,2022,securing mptcp connections: a solution for distributed nids environments,j. pedro meira; r. p. c. monteiro; j. m. c. silva,ieee conference on local computer networks (lcn),ieee,0,22,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2069,2023,hierarchical differential game output feedback control for approaching non-cooperative target,h. lv; h. yuan,chinese control conference (ccc),ieee,1,25,0.5,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2077,2022,a multi-agent based wide-area protection scheme for distributed cyber energy system,y. jiang; x. dong; a. xu; y. zhang; x. kuang; s. dai; j. huang,ieee conference on energy internet and energy system integration (ei2),ieee,1,17,0.33333333333333331,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2088,2024,covfefe: collusion-resilient verifiable computing framework for resource-constrained devices at network edge,j. wang; a. mtibaa,ieee international conference on cloud networking (cloudnet),ieee,1,29,1,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2090,2024,is the jcj voting system really coercion-resistant?,v. cortier; p. gaudry; q. yang,ieee computer security foundations symposium (csf),ieee,19,27,19,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2093,2024,cmix: causal value decomposition for cooperative multi-agent reinforcement learning,d. yao; c. sun; k. li; k. zhou; h. li; r. wang; l. liu,"ieee international conference on systems, man, and cybernetics (smc)",ieee,0,35,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2094,2022,"in silico screening, docking, and redesigning of traditional chinese medicinal compounds against streptococcus pneumoniae glycosyl hydrolase ghip and peptidoglycan hydrolase lytb",v. n. busania; d. m. c. canilao; m. a. endriga; e. j. l. frio,ieee international conference on bioinformatics and biomedicine (bibm),ieee,0,32,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2100,2023,cybersecurity awareness training: a use case model,d. p. f. möller; h. vakilzadian,ieee international conference on electro information technology (eit),ieee,7,20,3.5,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2104,2023,target defense against periodically arriving intruders,a. pourghorban; d. maity,american control conference (acc),ieee,12,47,6,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2107,2022,adversarial machine learning-based anticipation of threats against vehicle-to-microgrid services,a. omara; b. kantarci,globecom - ieee global communications conference,ieee,6,60,2,,h5-index,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2111,2023,defending emotional privacy with adversarial machine learning for social good,s. al-maliki; m. abdallah; j. qadir; a. al-fuqaha,international wireless communications and mobile computing (iwcmc),ieee,3,35,1.5,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2114,2022,optimal strategies for the game with two faster 3d pursuers and one slower 2d evader,r. zhang; s. li; c. wang; g. xie,chinese control conference (ccc),ieee,3,25,1,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2116,2025,leveraging qr codes to bypass data loss prevention solutions,v. k. singh; l. rivas; v. khandelwal; b. k. kelly,ieee annual computing and communication workshop and conference (ccwc),ieee,0,43,,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2119,2024,autonomous maneuver decision for unmanned fighters in multi-agent bvr air combat,f. tan; x. sun; z. zhu; q. -h. zhang; y. he; j. -g. lu,chinese control conference (ccc),ieee,1,25,1,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2125,2024,toward evaluating robustness of reinforcement learning with adversarial policy,x. zheng; x. ma; s. wang; x. wang; c. shen; c. wang,annual ieee/ifip international conference on dependable systems and networks (dsn),ieee,2,35,2,,h5-index,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2128,2024,customized malware: identifying target systems using personally identifiable information,r. tanabe; y. inoue; d. ichikawa; t. kasama; d. inoue; k. yoshioka; t. matsumoto,"ieee annual computers, software, and applications conference (compsac)",ieee,0,29,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2135,2022,sigtam: a tampering attack on wi-fi preamble signaling and countermeasures,z. zhang; m. krunz,ieee conference on communications and network security (cns),ieee,4,24,1.333333333333333,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2140,2023,catch me if you can: a new low-rate ddos attack strategy disguised by feint,t. cai; y. li; t. jia; l. y. zhang; z. yang,international conference on computer supported cooperative work in design (cscwd),ieee,4,17,2,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2141,2023,sok: decentralized finance (defi) attacks,l. zhou; x. xiong; j. ernstberger; s. chaliasos; z. wang; y. wang; k. qin; r. wattenhofer; d. song; a. gervais,ieee symposium on security and privacy (sp),ieee,197,112,98.5,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2145,2022,target defense against sequentially arriving intruders,a. pourghorban; m. dorothy; d. shishika; a. von moll; d. maity,ieee conference on decision and control (cdc),ieee,21,49,7,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2149,2022,misleading deep-fake detection with gan fingerprints,v. wesselkamp; k. rieck; d. arp; e. quiring,ieee security and privacy workshops (spw),ieee,23,28,7.666666666666667,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2159,2023,ransomai: ai-powered ransomware for stealthy encryption,j. von der assen; a. h. celdrán; j. luechinger; p. m. s. sánchez; g. bovet; g. m. pérez; b. stiller,globecom - ieee global communications conference,ieee,15,60,7.5,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2163,2023,partial outsourcing of malware dynamic analysis without disclosing file contents,k. hamajima; d. kotani; y. okabe,"ieee annual computers, software, and applications conference (compsac)",ieee,1,29,0.5,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2164,2022,multi-invader multi-defender differential game using reinforcement learning,a. asgharnia; h. m. schwartz; m. atia,ieee international conference on fuzzy systems (fuzz-ieee),ieee,9,22,3,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2168,2024,next-generation phishing: how llm agents empower cyber attackers,k. afane; w. wei; y. mao; j. farooq; j. chen,ieee international conference on big data (bigdata),ieee,2,54,2,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2171,2023,a machine learning-based survey of adversarial attacks and defenses in malware classification,n. kaushik; v. bhardwaj; h. s. arri,international conference on computing communication and networking technologies (icccnt),ieee,2,38,1,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2178,2024,pasa: attack agnostic unsupervised adversarial detection using prediction & attribution sensitivity analysis,d. bhusal; m. t. alam; m. k. veerabhadran; m. clifford; s. rampazzi; n. rastogi,ieee european symposium on security and privacy (euros&p),ieee,1,47,1,,h5-index,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2193,2024,revamping federated learning security from a defender's perspective: a unified defense with homomorphic encrypted data space,k. n. kumar; r. mitra; c. k. mohan,ieee/cvf conference on computer vision and pattern recognition (cvpr),ieee,22,356,22,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2197,2023,rab: provable robustness against backdoor attacks,m. weber; x. xu; b. karlaš; c. zhang; b. li,ieee symposium on security and privacy (sp),ieee,197,112,98.5,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2198,2023,3dfed: adaptive and extensible framework for covert backdoor attack in federated learning,h. li; q. ye; h. hu; j. li; l. wang; c. fang; j. shi,ieee symposium on security and privacy (sp),ieee,50,112,25,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2200,2024,explainability-informed targeted malware misclassification,q. card; k. aryal; m. gupta,international conference on computer communications and networks (icccn),ieee,1,28,1,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2201,2024,multi-instance adversarial attack on gnn-based malicious domain detection,m. nazzal; i. khalil; a. khreishah; n. phan; y. ma,ieee symposium on security and privacy (sp),ieee,2,112,2,,h5-index,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2202,2024,live demonstration: man-in-the-middle attack on edge artificial intelligence,b. hu; w. he; s. wang; w. liu; c. -h. chang,ieee international symposium on circuits and systems (iscas),ieee,0,36,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2205,2022,cooperative systems in presence of cyber-attacks: a unified framework for resilient control and attack identification,a. gusrialdi; z. qu,american control conference (acc),ieee,13,47,4.333333333333333,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2226,2024,streamlining dnn obfuscation to defend against model stealing attacks,y. sun; s. -k. lam; g. jiang; p. he,ieee international symposium on circuits and systems (iscas),ieee,1,36,1,,h5-index,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2228,2024,generating valid and natural adversarial examples with large language models,z. wang; w. wang; q. chen; q. wang; a. nguyen,international conference on computer supported cooperative work in design (cscwd),ieee,16,17,16,,h5-index,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2237,2023,multi-target pursuit by a decentralized heterogeneous uav swarm using deep multi-agent reinforcement learning,m. kouzeghar; y. song; m. meghjani; r. bouffanais,ieee international conference on robotics and automation (icra),ieee,34,122,17,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2238,2022,from adversarial examples to data poisoning instances: utilizing an adversarial attack method to poison a transfer learning model,j. lin; r. luley; k. xiong,ieee international conference on communications,ieee,10,76,3.333333333333333,,h5-index,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2239,2023,turning strengths into weaknesses: a certified robustness inspired attack framework against graph neural networks,b. wang; m. pang; y. dong,ieee/cvf conference on computer vision and pattern recognition (cvpr),ieee,25,356,12.5,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2249,2022,sixpack v2: enhancing sixpack to avoid last generation misbehavior detectors in vanets,g. g. zoccoli; f. pollicino; d. stabili; m. marchetti,ieee international symposium on network computing and applications (nca),ieee,1,18,0.33333333333333331,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2250,2024,node-aware bi-smoothing: certified robustness against graph injection attacks,y. lai; y. zhu; b. pan; k. zhou,ieee symposium on security and privacy (sp),ieee,9,112,9,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2264,2022,"secure tax state line: a brazilian state platform for monitoring roads, designed to support tax enforcement and compliance",l. n. ferreira; r. z. braga; b. m. t. d’albuquerque; b. e. a. de oliveira; c. a. l. da silva; g. c. soares; a. d. neves; p. j. pimentel; m. m. maciel; e. a. c. júnior; c. r. m. confar; a. c. campos; a. m. de moraes zebral; j. r. miranda; r. p. de morais; a. a. campolina; o. l. scavazza; l. c. f. l. gomes,ieee international carnahan conference on security technology (iccst),ieee,0,16,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2272,2022,detecting mimikatz in lateral movements using windows api call sequence analysis,n. elgohary; n. abdelbaki,novel intelligent and leading emerging sciences conference (niles),ieee,4,15,1.333333333333333,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2280,2022,privacy attacks for automatic speech recognition acoustic models in a federated learning framework,n. tomashenko; s. mdhaffar; m. tommasi; y. estève; j. -f. bonastre,"ieee international conference on acoustics, speech and signal processing (icassp)",ieee,31,129,10.33333333333333,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2285,2023,energy theft detection using the wasserstein distance on residuals,e. altamimi; a. al-ali; q. m. malluhi; a. k. al-ali,ieee texas power and energy conference (tpec),ieee,2,15,1,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2289,2022,improved honey encryption to protect the internet users from various attacks,n. t; j. jebathangam,international conference on electronics and sustainable communication systems (icesc),ieee,0,31,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2290,2024,voice anonymization for all-bias evaluation of the voice privacy challenge baseline systems,a. leschanowsky; ü. e. gaznepoglu; n. peters,"ieee international conference on acoustics, speech and signal processing (icassp)",ieee,3,129,3,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2292,2024,are deep neural networks robust to named entities? an adversarial attack and defense perspective,h. wang; a. li,"ieee international conference on acoustics, speech and signal processing (icassp)",ieee,0,129,0,,h5-index,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2293,2024,6g security: the vulnerability of roaming technology via dos exploit of signaling control plane,c. -h. chang; r. -l. chang; h. -y. chen; t. -n. lin,ieee international conference on communications workshops (icc workshops),ieee,0,38,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2295,2024,evaluating the robustness of fake news detectors to adversarial attacks with real user comments (extended abstract),a. koren; c. underwood; e. serra; f. spezzano,ieee international conference on data science and advanced analytics (dsaa),ieee,0,24,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2298,2024,harnessing distributed computing resources with federated reinforcement learning,s. mehta; s. kaur,asian conference on innovation in technology (asiancon),ieee,0,16,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2300,2023,a workflow for distributed and resilient attack graph generation,a. palma; s. bonomi,annual ieee/ifip international conference on dependable systems and networks - supplemental volume (dsn-s),ieee,5,35,2.5,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2301,2024,reinforced perturbation generation for adversarial text-based captcha,z. cheng; z. wu; z. yang; z. yang; x. li; w. liu,international conference on computer supported cooperative work in design (cscwd),ieee,0,17,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2302,2022,input-to-state practical stabilization of event-triggered switched systems subject to cyber-attacks,y. han; c. li,china automation congress (cac),ieee,0,24,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2303,2025,to learn better character embeddings in generative models for password attack,m. zheng; h. cheng; j. yang; w. zhang; p. wang,"ieee international conference on acoustics, speech and signal processing (icassp)",ieee,0,129,,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2307,2024,caracas: vehicular architecture for detailed can attacks simulation,s. m. kirdi; n. scarano; f. oberti; l. mannella; s. di carlo; a. savino,ieee symposium on computers and communications (iscc),ieee,1,26,1,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2311,2022,speech pattern based black-box model watermarking for automatic speech recognition,h. chen; w. zhang; k. liu; k. chen; h. fang; n. yu,"ieee international conference on acoustics, speech and signal processing (icassp)",ieee,11,129,3.666666666666667,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2312,2023,towards a robust adversarial patch attack against unmanned aerial vehicles object detection,s. shrestha; s. pathak; e. k. viegas,ieee/rsj international conference on intelligent robots and systems (iros),ieee,13,86,6.5,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2317,2022,representation learning on graphs to identifying circular trading in goods and services tax,p. mehta; s. bhargava; s. kumar; r. kumar; c. s. babu,ieee international conference on big data (bigdata),ieee,3,54,1,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2319,2022,when does backdoor attack succeed in image reconstruction? a study of heuristics vs. bi-level solution,v. taneja; p. -y. chen; y. yao; s. liu,"ieee international conference on acoustics, speech and signal processing (icassp)",ieee,2,129,0.66666666666666663,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2321,2022,adaptive resource reservation to survive against adversarial resource selection jamming attacks in 5g nr-v2x distributed mode 2,t. eddine toufik djaidja; b. brik; s. mohammed senouci; y. ghamri-doudane,ieee international conference on communications,ieee,6,76,2,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2322,2023,exploration of machine learning attacks in automotive systems using physical and mixed reality platforms,v. s. gireesh chamarthi; x. chen; b. b. yedla ravi; s. ray,ieee international conference on consumer electronics (icce),ieee,4,15,2,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2323,2022,bad citrus: reducing adversarial costs with model distances,g. severi; w. pearce; a. oprea,ieee ieee international conference on machine learning and applications (icmla),ieee,1,33,0.33333333333333331,,h5-index,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2326,2023,a visibility-based escort problem,l. g. fletcher; p. perali; a. beathard; j. m. o'kane,ieee/rsj international conference on intelligent robots and systems (iros),ieee,2,86,1,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2333,2024,understanding apt detection using machine learning algorithms: is superior accuracy a thing?,s. arefin; m. chowdhury; r. parvez; t. ahmed; a. f. m. s. abrar; f. sumaiya,ieee international conference on electro information technology (eit),ieee,30,20,30,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
